dataset_code,limno_run,location_name,location_code,date_time,depth_m,dic_mg_cl,dic_mm,dic_comments,filename,depth_masl
LIMNO_DIC,HOR0405L2,Lake Hoare,HORLT1,12/6/04 0:00,5,11,0.9,4m sample was not run,LIMNO_DIC_0405.csv,69.04116
LIMNO_DIC,HOR0405L2,Lake Hoare,HORLT1,12/6/04 0:00,6,23.9,2,,LIMNO_DIC_0405.csv,68.04116
LIMNO_DIC,HOR0405L2,Lake Hoare,HORLT1,12/6/04 0:00,8,38.9,3.2,,LIMNO_DIC_0405.csv,66.04116
LIMNO_DIC,HOR0405L2,Lake Hoare,HORLT1,12/6/04 0:00,10,46.1,3.8,,LIMNO_DIC_0405.csv,64.04116
LIMNO_DIC,HOR0405L2,Lake Hoare,HORLT1,12/6/04 0:00,12,50.2,4.2,,LIMNO_DIC_0405.csv,62.04116
LIMNO_DIC,HOR0405L2,Lake Hoare,HORLT1,12/6/04 0:00,14,59.2,4.9,,LIMNO_DIC_0405.csv,60.04116
LIMNO_DIC,HOR0405L2,Lake Hoare,HORLT1,12/6/04 0:00,16,83.4,6.9,,LIMNO_DIC_0405.csv,58.04116
LIMNO_DIC,HOR0405L2,Lake Hoare,HORLT1,12/6/04 0:00,18,77.7,6.5,,LIMNO_DIC_0405.csv,56.04116
LIMNO_DIC,HOR0405L2,Lake Hoare,HORLT1,12/6/04 0:00,20,76.9,6.4,The bottom depth sounding was 21.8m; therefore the 22m 25m and 30m samples were not collected. ,LIMNO_DIC_0405.csv,54.04116
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,5,23,1.9,couldn't sample 4.5m because of ice thickness,LIMNO_DIC_0405.csv,57.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,6,22.3,1.9,,LIMNO_DIC_0405.csv,56.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,8,27.4,2.3,,LIMNO_DIC_0405.csv,54.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,10,38.8,3.2,,LIMNO_DIC_0405.csv,52.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,12,66.1,5.5,,LIMNO_DIC_0405.csv,50.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,13,91.5,7.6,,LIMNO_DIC_0405.csv,49.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,15,162.9,13.6,,LIMNO_DIC_0405.csv,47.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,18,155.1,12.9,,LIMNO_DIC_0405.csv,44.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,20,254.4,21.2,,LIMNO_DIC_0405.csv,42.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,22,246,20.5,,LIMNO_DIC_0405.csv,40.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,25,154.7,12.9,,LIMNO_DIC_0405.csv,37.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,30,64.8,5.4,,LIMNO_DIC_0405.csv,32.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,35,55.2,4.6,,LIMNO_DIC_0405.csv,27.889
LIMNO_DIC,EB0405L2,East Lake Bonney,BONE30,12/10/04 0:00,37,51.7,4.3,,LIMNO_DIC_0405.csv,25.889
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,4.5,12.6,1.1,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,5,7.6,0.6,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,6,12.5,1,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,8,22.2,1.9,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,10,32,2.7,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,12,62,5.2,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,13,79.9,6.6,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,14,261.3,21.8,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,15,507.5,42.3,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,17,591,49.2,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,20,643.3,53.6,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,22,651.4,54.2,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,25,710.6,59.2,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,30,758,63.1,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,35,749.6,62.4,,LIMNO_DIC_0405.csv,
LIMNO_DIC,WB0405L2,West Lake Bonney,BONW20,12/12/04 0:00,38,802.6,66.8,,LIMNO_DIC_0405.csv,
LIMNO_DIC,FRX0506L1,Lake Fryxell,FRXLT1,11/11/05 0:00,6,95.6,8,Ice thickness prevented collection of the 4.5 and 5m lake water samples.,LIMNO_DIC_0506.csv,11.341901
LIMNO_DIC,FRX0506L1,Lake Fryxell,FRXLT1,11/11/05 0:00,7,130.2,10.8,,LIMNO_DIC_0506.csv,10.341901
LIMNO_DIC,FRX0506L1,Lake Fryxell,FRXLT1,11/11/05 0:00,8,164.2,13.7,,LIMNO_DIC_0506.csv,9.341901
LIMNO_DIC,FRX0506L1,Lake Fryxell,FRXLT1,11/11/05 0:00,9,259.3,21.6,,LIMNO_DIC_0506.csv,8.341901
LIMNO_DIC,FRX0506L1,Lake Fryxell,FRXLT1,11/11/05 0:00,10,296,24.6,,LIMNO_DIC_0506.csv,7.341901
LIMNO_DIC,FRX0506L1,Lake Fryxell,FRXLT1,11/11/05 0:00,11,402.6,33.5,,LIMNO_DIC_0506.csv,6.341901
LIMNO_DIC,FRX0506L1,Lake Fryxell,FRXLT1,11/11/05 0:00,12,407.4,33.9,,LIMNO_DIC_0506.csv,5.341901
LIMNO_DIC,FRX0506L1,Lake Fryxell,FRXLT1,11/11/05 0:00,15,590.9,49.2,,LIMNO_DIC_0506.csv,2.341901
LIMNO_DIC,FRX0506L1,Lake Fryxell,FRXLT1,11/11/05 0:00,17.3,693.9,57.8,The bottom depth sounding was 18.9m so 17.3m was sampled instead of 18m.,LIMNO_DIC_0506.csv,0.041901
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,4,10.4,0.9,The ice thickness allowed 4m to be sampled instead of 4.5m.,LIMNO_DIC_0506.csv,70.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,5,14.4,1.2,,LIMNO_DIC_0506.csv,69.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,6,24.9,2.1,,LIMNO_DIC_0506.csv,68.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,8,35.6,3,,LIMNO_DIC_0506.csv,66.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,10,38.4,3.2,,LIMNO_DIC_0506.csv,64.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,12,50.2,4.2,,LIMNO_DIC_0506.csv,62.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,14,58.4,4.9,,LIMNO_DIC_0506.csv,60.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,16,71,5.9,,LIMNO_DIC_0506.csv,58.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,18,72.2,6,,LIMNO_DIC_0506.csv,56.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,20,70.5,5.9,,LIMNO_DIC_0506.csv,54.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,22,74.7,6.2,,LIMNO_DIC_0506.csv,52.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,25,77.5,6.5,,LIMNO_DIC_0506.csv,49.0422
LIMNO_DIC,HOR0506L1,Lake Hoare,HORLT1,11/16/05 0:00,27.7,80.8,6.7,The bottom depth sounding was 28.5m so 27.7m was sampled instead of 30m.,LIMNO_DIC_0506.csv,46.3422
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,5,20.1,1.7,Ice thickness prevented collection of the 4.5m sample.,LIMNO_DIC_0506.csv,57.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,6,19.4,1.6,,LIMNO_DIC_0506.csv,56.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,8,24.7,2.1,,LIMNO_DIC_0506.csv,54.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,10,27.8,2.3,,LIMNO_DIC_0506.csv,52.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,12,44.1,3.7,,LIMNO_DIC_0506.csv,50.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,13,65.9,5.5,,LIMNO_DIC_0506.csv,49.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,15,142.3,11.8,,LIMNO_DIC_0506.csv,47.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,18,139.5,11.6,,LIMNO_DIC_0506.csv,44.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,20,200.1,16.7,,LIMNO_DIC_0506.csv,42.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,22,230.4,19.2,,LIMNO_DIC_0506.csv,40.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,25,160.2,13.3,,LIMNO_DIC_0506.csv,37.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,30,67.9,5.7,,LIMNO_DIC_0506.csv,32.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,35,54.1,4.5,,LIMNO_DIC_0506.csv,27.954
LIMNO_DIC,EB0506L1,East Lake Bonney,BONE30,11/20/05 0:00,37,51.9,4.3,,LIMNO_DIC_0506.csv,25.954
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,4.5,16,1.3,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,5,16.2,1.3,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,6,18.9,1.6,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,8,23.2,1.9,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,10,31.3,2.6,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,12,47.6,4,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,13,82.9,6.9,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,14,173.4,14.4,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,15,490.4,40.8,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,17,513.2,42.7,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,20,654.8,54.5,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,22,722.4,60.2,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,25,764,63.6,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,30,845.2,70.4,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,35,784.4,65.3,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L1,West Lake Bonney,BONW20,11/22/05 0:00,37,770.5,64.2,37m was sampled instead of 38m because the bottom depth was estimated based on the PPR incubation hole (38.3m). The bottom depth in the sample hole was 40.8m so we should have sampled 38m.,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,4.5,8.1,0.7,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,10,10.3,0.9,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,20,9.6,0.8,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,30,10.7,0.9,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,40,11.7,1,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,45,11.8,1,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,50,12.9,1.1,The Niskin bottle was put down to 52m by accident and then brought back to 50m before collecting the 50m sample.,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,55,15.2,1.3,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,60,23.6,2,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,62,29.7,2.5,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,64,35.2,2.9,64m was re-sampled after sampling 68m because no sulfide was smelled in the sample and we thought there had been an error. The second 64m sample is the one that was analyzed.,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,68,59.2,4.9,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,70,68.8,5.7,,LIMNO_DIC_0506.csv,
LIMNO_DIC,VAN0506,Lake Vanda,VANLT1,12/5/05 0:00,72,85.7,7.1,,LIMNO_DIC_0506.csv,
LIMNO_DIC,FRX0506L2,Lake Fryxell,FRXLT1,12/6/05 0:00,6,79.1,6.6,Ice thickness prevented collection of the 4.5 and 5m lake water samples.,LIMNO_DIC_0506.csv,11.318209
LIMNO_DIC,FRX0506L2,Lake Fryxell,FRXLT1,12/6/05 0:00,7,223,18.6,,LIMNO_DIC_0506.csv,10.318209
LIMNO_DIC,FRX0506L2,Lake Fryxell,FRXLT1,12/6/05 0:00,8,171.4,14.3,,LIMNO_DIC_0506.csv,9.318209
LIMNO_DIC,FRX0506L2,Lake Fryxell,FRXLT1,12/6/05 0:00,9,198.8,16.6,,LIMNO_DIC_0506.csv,8.318209
LIMNO_DIC,FRX0506L2,Lake Fryxell,FRXLT1,12/6/05 0:00,10,249.4,20.8,,LIMNO_DIC_0506.csv,7.318209
LIMNO_DIC,FRX0506L2,Lake Fryxell,FRXLT1,12/6/05 0:00,11,341.7,28.4,,LIMNO_DIC_0506.csv,6.318209
LIMNO_DIC,FRX0506L2,Lake Fryxell,FRXLT1,12/6/05 0:00,12,377.6,31.4,,LIMNO_DIC_0506.csv,5.318209
LIMNO_DIC,FRX0506L2,Lake Fryxell,FRXLT1,12/6/05 0:00,15,503.3,41.9,,LIMNO_DIC_0506.csv,2.318209
LIMNO_DIC,FRX0506L2,Lake Fryxell,FRXLT1,12/6/05 0:00,18,567.9,47.3,18m was sampled by accident and the lake bottom was hit with the weight on the Niskin bottle.,LIMNO_DIC_0506.csv,-0.681791
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,4,3.4,0.3,The ice thickness allowed 4m to be sampled instead of 4.5m.,LIMNO_DIC_0506.csv,70.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,5,10.3,0.9,,LIMNO_DIC_0506.csv,69.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,6,22.6,1.9,,LIMNO_DIC_0506.csv,68.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,8,36.6,3.1,,LIMNO_DIC_0506.csv,66.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,10,47.6,4,,LIMNO_DIC_0506.csv,64.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,12,51.4,4.3,,LIMNO_DIC_0506.csv,62.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,14,60.1,5,,LIMNO_DIC_0506.csv,60.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,16,67.2,5.6,,LIMNO_DIC_0506.csv,58.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,18,73.5,6.1,,LIMNO_DIC_0506.csv,56.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,20,76.1,6.3,,LIMNO_DIC_0506.csv,54.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,22,77.5,6.5,,LIMNO_DIC_0506.csv,52.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,25,79.4,6.6,,LIMNO_DIC_0506.csv,49.0807
LIMNO_DIC,HOR0506L2,Lake Hoare,HORLT1,12/10/05 0:00,27.7,86.5,7.2,The bottom depth sounding was 28.5m so 27.7m was sampled instead of 30m.,LIMNO_DIC_0506.csv,46.3807
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,5,9.8,0.8,Ice thickness prevented collection of the 4.5m sample.,LIMNO_DIC_0506.csv,58.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,6,13.9,1.2,,LIMNO_DIC_0506.csv,57.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,8,22.6,1.9,,LIMNO_DIC_0506.csv,55.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,10,24.9,2.1,,LIMNO_DIC_0506.csv,53.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,12,42.4,3.5,,LIMNO_DIC_0506.csv,51.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,13,62.8,5.2,,LIMNO_DIC_0506.csv,50.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,15,133,11.1,,LIMNO_DIC_0506.csv,48.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,18,120.6,10,,LIMNO_DIC_0506.csv,45.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,20,188.1,15.7,,LIMNO_DIC_0506.csv,43.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,22,212.1,17.7,,LIMNO_DIC_0506.csv,41.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,25,131.8,11,,LIMNO_DIC_0506.csv,38.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,30,60.4,5,,LIMNO_DIC_0506.csv,33.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,35,49.9,4.2,only used 1 replicate in calculation,LIMNO_DIC_0506.csv,28.007
LIMNO_DIC,EB0506L2,East Lake Bonney,BONE30,12/14/05 0:00,37,50.6,4.2,,LIMNO_DIC_0506.csv,26.007
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,4.5,5.4,0.4,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,5,8.2,0.7,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,6,14.6,1.2,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,8,22.3,1.9,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,10,29.9,2.5,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,12,33.7,2.8,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,13,64.6,5.4,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,14,119.2,9.9,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,15,462,38.5,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,17,566.1,47.1,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,20,633.9,52.8,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,22,620.9,51.7,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,25,729.9,60.8,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,30,812.9,67.7,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,35,773.1,64.4,,LIMNO_DIC_0506.csv,
LIMNO_DIC,WB0506L2,West Lake Bonney,BONW20,12/17/05 0:00,37,784.1,65.3,37m was sampled instead of 38m because the bottom depth was estimated based on the PPR incubation hole (38.3m). The bottom depth in the sample hole was 40.8m so we should have sampled 38m.,LIMNO_DIC_0506.csv,
LIMNO_DIC,FRX0607L1,Lake Fryxell,FRXLT1,11/10/06 0:00,6,59.2,4.9,Ice thickness prevented collection of the 4.5 and 5m lake water samples.  The IRGA malfunctioned during the 0607 season yielding DIC data that were highly suspect. Alkalinity titrations were done according to standard methods and DIC was estimated based on Wetzel R.G. and G.E. Likens. 1991. Limnological Analyses. 2nd Edition. Springer-Verlag New York Inc. pp. 111-118. Note that hydrogen acceptors other than the carbonate system exist in the lakes yielding an overestimate of DIC. We also computed average DIC values from the 05-06 and 07-08 seasons. DIC data changes relatively little over time; A paired t-test revealed that there was no significant difference between DIC for these 2 years (p>0.05). We report here DIC data computed from alkalinity titrations and provide a link in the metadata to DIC data computed from averages of 05-06 and 07-08 DIC.,LIMNO_DIC_0607.csv,11.440749
LIMNO_DIC,FRX0607L1,Lake Fryxell,FRXLT1,11/10/06 0:00,7,135,11.2,,LIMNO_DIC_0607.csv,10.440749
LIMNO_DIC,FRX0607L1,Lake Fryxell,FRXLT1,11/10/06 0:00,8,133,11.1,,LIMNO_DIC_0607.csv,9.440749
LIMNO_DIC,FRX0607L1,Lake Fryxell,FRXLT1,11/10/06 0:00,9,173.3,14.4,,LIMNO_DIC_0607.csv,8.440749
LIMNO_DIC,FRX0607L1,Lake Fryxell,FRXLT1,11/10/06 0:00,10,266.9,22.2,,LIMNO_DIC_0607.csv,7.440749
LIMNO_DIC,FRX0607L1,Lake Fryxell,FRXLT1,11/10/06 0:00,11,306.8,25.5,,LIMNO_DIC_0607.csv,6.440749
LIMNO_DIC,FRX0607L1,Lake Fryxell,FRXLT1,11/10/06 0:00,12,417.2,34.7,,LIMNO_DIC_0607.csv,5.440749
LIMNO_DIC,FRX0607L1,Lake Fryxell,FRXLT1,11/10/06 0:00,15,,,Only DIC samples for PPR depths were analyzed due to the malfunction of the IRGA this season.,LIMNO_DIC_0607.csv,2.440749
LIMNO_DIC,FRX0607L1,Lake Fryxell,FRXLT1,11/10/06 0:00,17.5,,,Only DIC samples for PPR depths were analyzed due to the IRGA malfunction this season. The bottom depth sounding was 18.95m so 17.5m was sampled instead of 18m.,LIMNO_DIC_0607.csv,-0.059251
LIMNO_DIC,HOR0607L1,Lake Hoare,HORLT1,11/16/06 0:00,4,11.3,0.9,The ice thickness allowed 4m to be sampled instead of 4.5m. The IRGA malfunctioned during the 0607 season yielding DIC data that were highly suspect. Alkalinity titrations were done according to standard methods and DIC was estimated based on Wetzel R.G. and G.E. Likens. 1991. Limnological Analyses. 2nd Edition. Springer-Verlag New York Inc. pp. 111-118. Note that hydrogen acceptors other than the carbonate system exist in the lakes yielding an overestimate of DIC. We also computed average DIC values from the 05-06 and 07-08 seasons. DIC data changes relatively little over time; A paired t-test revealed that there was no significant difference between DIC for these 2 years (p>0.05). We report here DIC data computed from alkalinity titrations and provide a link in the metadata to DIC data computed from averages of 05-06 and 07-08 DIC.,LIMNO_DIC_0607.csv,70.1844
LIMNO_DIC,HOR0607L1,Lake Hoare,HORLT1,11/16/06 0:00,5,13.2,1.1,,LIMNO_DIC_0607.csv,69.1844
LIMNO_DIC,HOR0607L1,Lake Hoare,HORLT1,11/16/06 0:00,6,20.6,1.7,,LIMNO_DIC_0607.csv,68.1844
LIMNO_DIC,HOR0607L1,Lake Hoare,HORLT1,11/16/06 0:00,8,33,2.7,,LIMNO_DIC_0607.csv,66.1844
LIMNO_DIC,HOR0607L1,Lake Hoare,HORLT1,11/16/06 0:00,10,44.9,3.7,,LIMNO_DIC_0607.csv,64.1844
LIMNO_DIC,HOR0607L1,Lake Hoare,HORLT1,11/16/06 0:00,12,50.4,4.2,,LIMNO_DIC_0607.csv,62.1844
LIMNO_DIC,HOR0607L1,Lake Hoare,HORLT1,11/16/06 0:00,14,54.6,4.5,,LIMNO_DIC_0607.csv,60.1844
LIMNO_DIC,HOR0607L1,Lake Hoare,HORLT1,11/16/06 0:00,16,71.1,5.9,,LIMNO_DIC_0607.csv,58.1844
LIMNO_DIC,HOR0607L1,Lake Hoare,HORLT1,11/16/06 0:00,18,76.3,6.4,,LIMNO_DIC_0607.csv,56.1844
LIMNO_DIC,HOR0607L1,Lake Hoare,HORLT1,11/16/06 0:00,20,76.8,6.4,,LIMNO_DIC_0607.csv,54.1844
