dataset_code,limno_run,location_name,location_code,date_time,depth_m,wire_corrected_depth_m,ctd_conductivity_mscm,ctd_temp_c,ctd_comments,filename
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,1.502,1.724494497,1.047235,-0.0171,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,1.676,1.906718769,1.0488,-0.0283,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,1.837,2.075168061,1.053007,-0.032,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,2.005,2.250776732,1.059826,-0.0375,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,2.162,2.414735355,1.068676,-0.0409,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,2.321,2.580633085,1.073042,-0.0381,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,2.471,2.737002429,1.077563,-0.0345,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,2.623,2.895320077,1.089841,-0.0325,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,2.773,3.051419775,1.102715,-0.0234,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,2.912,3.195952603,1.108293,-0.0113,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,3.054,3.343486088,1.112485,-0.0014,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,3.194,3.488824134,1.123805,0.0067,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,3.338,3.638192981,1.165829,0.0187,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,3.481,3.786402396,1.181247,0.0509,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,3.627,3.93759552,1.189953,0.1356,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,3.778,4.093833016,1.193982,0.2248,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,3.932,4.253034775,1.199905,0.3023,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,4.092,4.418289674,1.201672,0.3858,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,4.262,4.593706038,1.207319,0.4768,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,4.43,4.766889677,1.213277,0.5976,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,4.604,4.946081337,1.234898,0.7409,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,4.779,5.126121061,1.297703,0.9014,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,4.961,5.313168996,1.356102,1.0763,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,5.138,5.494889133,1.41583,1.2582,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,5.319,5.680523086,1.476111,1.4376,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,5.504,5.870057927,1.541328,1.6039,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,5.687,6.057343311,1.58842,1.7649,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,5.877,6.251581691,1.654439,1.9058,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,6.063,6.441522696,1.724083,2.0434,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,6.25,6.632277295,1.783242,2.1828,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,6.419,6.804491426,1.844375,2.3123,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,6.591,6.979588052,1.9051,2.4301,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,6.757,7.148409665,1.965116,2.54,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,6.925,7.319098271,2.02186,2.6391,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,7.084,7.480488102,2.080583,2.7275,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,7.238,7.63665932,2.138932,2.8087,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,7.395,7.795727515,2.188564,2.8876,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,7.549,7.951613646,2.24937,2.9607,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,7.703,8.107358609,2.312242,3.0299,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,7.837,8.242762094,2.362917,3.0974,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,7.974,8.381086503,2.416335,3.1622,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,8.114,8.522324495,2.466464,3.2238,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,8.251,8.660423013,2.514724,3.2775,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,8.386,8.796396208,2.570678,3.3263,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,8.51,8.92119452,2.630087,3.3738,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,8.63,9.041879937,2.677026,3.4207,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,8.744,9.156451689,2.730255,3.4635,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,8.862,9.274962025,2.777962,3.5063,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,8.978,9.391382924,2.824947,3.5459,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,9.082,9.495692186,2.876412,3.5808,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,9.19,9.603945199,2.927621,3.6135,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,9.302,9.716134248,2.978571,3.6455,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,9.417,9.831250667,3.023759,3.677,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,9.532,9.946288365,3.080031,3.7054,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,9.667,10.08123217,3.145079,3.7333,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,9.797,10.21107553,3.216045,3.7632,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,9.955,10.36874971,3.290596,3.7948,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,10.113,10.5262753,3.379047,3.8265,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,10.277,10.68962571,3.472387,3.8599,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,10.445,10.85679427,3.574788,3.8943,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,10.625,11.03571701,3.694946,3.929,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,10.803,11.21246206,3.824394,3.965,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,10.982,11.39000987,3.952156,4.0016,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,11.157,11.56340576,4.101537,4.0362,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,11.325,11.7296943,4.247397,4.0709,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,11.507,11.90965064,4.407966,4.1039,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,11.673,12.07361472,4.586507,4.1358,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,11.85,12.24826319,4.775831,4.1666,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,12.021,12.41681426,4.985368,4.1951,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,12.195,12.58814371,5.208282,4.2225,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,12.365,12.7553605,5.454515,4.249,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,12.527,12.91454819,5.706207,4.2742,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,12.687,13.07161727,5.963694,4.2981,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,12.839,13.22069174,6.248977,4.3206,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,12.996,13.3745256,6.54324,4.3411,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,13.143,13.51842812,6.856122,4.3618,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,13.29,13.66220202,7.178975,4.3815,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,13.431,13.79998673,7.513755,4.4003,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,13.567,13.93277334,7.863886,4.4183,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,13.709,14.07130069,8.245937,4.4359,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,13.847,14.20581086,8.646669,4.4517,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,13.982,14.33728721,9.088544,4.4665,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,14.11,14.46184608,9.538349,4.481,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,14.237,14.58533544,10.006301,4.4951,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,14.354,14.69901627,10.463198,4.5085,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,14.473,14.81455677,10.950861,4.521,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,14.583,14.92128394,11.452799,4.5333,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,14.694,15.02890836,11.975466,4.545,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,14.79,15.12192979,12.454494,4.5562,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,14.89,15.21876877,12.955623,4.5658,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,14.993,15.3184507,13.489157,4.5745,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,15.083,15.40549972,14.035721,4.5828,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,15.175,15.49443332,14.558348,4.5902,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,15.278,15.59394052,15.133399,4.5968,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,15.382,15.69434973,15.838024,4.6026,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,15.494,15.80241072,16.616325,4.6083,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,15.608,15.9123247,17.4323,4.6139,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,15.735,16.03468163,18.388163,4.6191,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,15.859,16.15405561,19.541574,4.6239,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,15.991,16.28103056,20.69099,4.6277,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,16.125,16.40982329,21.938819,4.6305,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,16.246,16.52602937,23.146654,4.6319,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,16.382,16.65653714,24.364582,4.6322,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,16.516,16.785018,25.628086,4.6311,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,16.652,16.91530719,26.777816,4.6287,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,16.782,17.03974542,27.678816,4.6252,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,16.924,17.17555529,28.430346,4.6206,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,17.052,17.2978726,28.93488,4.6152,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,17.2,17.43918042,29.435261,4.6091,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,17.334,17.56700882,29.78527,4.6019,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,17.485,17.71092617,30.041752,4.594,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,17.632,17.85090076,30.25947,4.586,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,17.793,18.00405868,30.439089,4.5774,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,17.953,18.15611245,30.609172,4.5677,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,18.124,18.31845146,30.761299,4.5571,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,18.301,18.48630326,30.983569,4.5462,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,18.477,18.65302182,31.23761,4.5341,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,18.658,18.8242844,31.576463,4.5216,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,18.819,18.97645906,32.010495,4.5086,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,18.992,19.13980396,32.52796,4.4953,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,19.155,19.29354395,33.153413,4.4819,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,19.315,19.44430056,33.851219,4.4682,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,19.47,19.59020071,34.66491,4.4544,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,19.632,19.74253706,35.554826,4.4405,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,19.781,19.88251097,36.513353,4.4268,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,19.935,20.02704312,37.569915,4.4127,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,20.086,20.16862264,38.781682,4.3983,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,20.229,20.30257612,39.999044,4.3838,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,20.38,20.44389138,41.444183,4.3695,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,20.516,20.57105254,42.957821,4.3548,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,20.651,20.6971698,44.523439,4.3405,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,20.776,20.81384831,46.118201,4.3263,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,20.898,20.92763685,47.778236,4.3123,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,21.023,21.04413158,49.370029,4.299,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,21.148,21.16053331,51.071481,4.2861,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,21.263,21.26754075,52.661967,4.2731,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,21.375,21.37168102,54.101729,4.2597,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,21.488,21.47667545,55.381078,4.2463,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,21.597,21.57788125,56.601089,4.2334,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,21.701,21.67437864,57.764228,4.2204,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,21.794,21.76061505,58.938993,4.2075,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,21.902,21.86069596,60.136624,4.1949,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,22.003,21.95422731,61.582883,4.1826,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,22.139,22.08007459,63.138803,4.1696,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,22.283,22.21320465,65.078493,4.1557,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,22.44,22.35821275,67.214,4.1401,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,22.594,22.50030744,69.260162,4.1219,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,22.768,22.66068614,71.357198,4.1022,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,22.928,22.80800175,73.576054,4.0817,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,23.096,22.96251914,75.713722,4.0598,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,23.259,23.11227722,77.774846,4.0366,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,23.424,23.26371176,79.801155,4.0133,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,23.589,23.41498423,81.914259,3.9895,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,23.75,23.56243328,83.922437,3.9644,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,23.911,23.70972804,85.810182,3.9388,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,24.063,23.84864734,87.533069,3.9136,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,24.22,23.99199196,89.19304,3.8887,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,24.363,24.12242658,90.728833,3.8637,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,24.507,24.25365033,92.129038,3.8386,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,24.642,24.37656049,93.220457,3.8141,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,24.781,24.50299908,94.608047,3.7916,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,24.91,24.62023848,95.766584,3.7682,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,25.046,24.74373244,96.864593,3.7438,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,25.178,24.86348894,97.912347,3.7196,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,25.311,24.98404779,98.910051,3.6959,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,25.445,25.10540661,99.840095,3.6708,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,25.579,25.22665855,100.753438,3.6454,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,25.709,25.34418889,101.578615,3.6202,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,25.835,25.4580069,102.34468,3.5953,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,25.955,25.56631715,103.043503,3.5707,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,26.068,25.66823095,103.673537,3.5457,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,26.185,25.77367222,104.262354,3.5217,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,26.302,25.879032,104.84382,3.4994,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,26.406,25.97261674,105.379411,3.477,,LIMNO_CTD_2324.CSV
