depth.asl,pred,location_name,year
57.5,1.1369367184531853,East Lake Bonney,2005
57.6,1.0661731243161725,East Lake Bonney,2005
57.7,0.9954095301789607,East Lake Bonney,2005
57.800000000000004,0.9295634209925154,East Lake Bonney,2005
57.9,0.8930293789612023,East Lake Bonney,2005
58,0.856495336929953,East Lake Bonney,2005
58.1,0.819961294898846,East Lake Bonney,2005
58.2,0.7877061687239006,East Lake Bonney,2005
58.300000000000004,0.781140203854612,East Lake Bonney,2005
58.4,0.7915195983719485,East Lake Bonney,2005
58.5,0.8089879530505257,East Lake Bonney,2005
58.6,0.8273925854865922,East Lake Bonney,2005
58.7,0.8457972179225948,East Lake Bonney,2005
58.800000000000004,0.8642018503585902,East Lake Bonney,2005
58.9,0.8826064827945856,East Lake Bonney,2005
59,0.8901546534687554,East Lake Bonney,2005
59.1,0.8808995107151034,East Lake Bonney,2005
59.2,0.8716443679615864,East Lake Bonney,2005
59.300000000000004,0.8623892252081404,East Lake Bonney,2005
59.4,0.8531340824546518,East Lake Bonney,2005
59.5,0.8520543158000606,East Lake Bonney,2005
59.6,0.8520543158000393,East Lake Bonney,2005
59.7,0.8520543158000393,East Lake Bonney,2005
59.800000000000004,0.8520543158000535,East Lake Bonney,2005
59.9,0.8520543158000891,East Lake Bonney,2005
60,0.8520543158000962,East Lake Bonney,2005
26,272.4754372679206,East Lake Bonney,2006
26.1,272.4754372679206,East Lake Bonney,2006
26.2,272.47543726792065,East Lake Bonney,2006
26.3,272.4754372679206,East Lake Bonney,2006
26.4,272.47543726792065,East Lake Bonney,2006
26.5,272.09727862364144,East Lake Bonney,2006
26.6,271.66882301682244,East Lake Bonney,2006
26.7,271.24036741000367,East Lake Bonney,2006
26.8,270.81191180318484,East Lake Bonney,2006
26.9,270.38345619636596,East Lake Bonney,2006
27,269.9550005895471,East Lake Bonney,2006
27.1,269.5265449827282,East Lake Bonney,2006
27.2,269.09808937590935,East Lake Bonney,2006
27.3,268.66963376909047,East Lake Bonney,2006
27.4,268.2411781622716,East Lake Bonney,2006
27.5,267.8127225554527,East Lake Bonney,2006
27.6,267.3842669486339,East Lake Bonney,2006
27.7,266.9558113418151,East Lake Bonney,2006
27.8,266.5273557349961,East Lake Bonney,2006
27.9,266.0989001281773,East Lake Bonney,2006
28,265.67044452135843,East Lake Bonney,2006
28.1,265.24198891453955,East Lake Bonney,2006
28.2,264.8135333077207,East Lake Bonney,2006
28.3,264.3850777009018,East Lake Bonney,2006
28.4,263.95662209408295,East Lake Bonney,2006
28.5,263.6691176809029,East Lake Bonney,2006
28.6,263.40036047081776,East Lake Bonney,2006
28.7,263.1316032607325,East Lake Bonney,2006
28.8,262.8628460506474,East Lake Bonney,2006
28.9,262.5940888405622,East Lake Bonney,2006
29,262.325331630477,East Lake Bonney,2006
29.1,262.0565744203918,East Lake Bonney,2006
29.2,261.7878172103067,East Lake Bonney,2006
29.3,261.51906000022154,East Lake Bonney,2006
29.4,261.25030279013635,East Lake Bonney,2006
29.5,260.98154558005115,East Lake Bonney,2006
29.6,260.712788369966,East Lake Bonney,2006
29.7,260.4440311598807,East Lake Bonney,2006
29.8,260.17527394979567,East Lake Bonney,2006
29.9,259.90651673971036,East Lake Bonney,2006
30,259.6377595296252,East Lake Bonney,2006
30.1,259.36900231954,East Lake Bonney,2006
30.2,259.10024510945476,East Lake Bonney,2006
30.3,258.8314878993697,East Lake Bonney,2006
30.4,258.5627306892845,East Lake Bonney,2006
30.5,258.2939734791994,East Lake Bonney,2006
30.6,258.02521626911414,East Lake Bonney,2006
30.7,257.75645905902894,East Lake Bonney,2006
30.8,257.4877018489438,East Lake Bonney,2006
30.9,257.2189446388586,East Lake Bonney,2006
31,256.9501874287734,East Lake Bonney,2006
31.1,256.6814302186882,East Lake Bonney,2006
31.2,256.4126730086031,East Lake Bonney,2006
31.3,256.143915798518,East Lake Bonney,2006
31.4,255.87515858843273,East Lake Bonney,2006
31.5,255.60640137834758,East Lake Bonney,2006
31.6,255.3376441682624,East Lake Bonney,2006
31.7,255.06888695817725,East Lake Bonney,2006
31.8,254.80012974809202,East Lake Bonney,2006
31.9,254.53137253800682,East Lake Bonney,2006
32,254.26261532792162,East Lake Bonney,2006
32.1,253.99385811783645,East Lake Bonney,2006
32.2,253.72510090775125,East Lake Bonney,2006
32.3,253.45634369766614,East Lake Bonney,2006
32.4,253.18758648758092,East Lake Bonney,2006
32.5,252.9188292774956,East Lake Bonney,2006
32.6,252.65007206741055,East Lake Bonney,2006
32.7,252.38131485732544,East Lake Bonney,2006
32.8,252.11255764724018,East Lake Bonney,2006
32.9,251.84380043715504,East Lake Bonney,2006
33,251.57504322706984,East Lake Bonney,2006
33.1,251.30628601698461,East Lake Bonney,2006
33.2,251.03752880689942,East Lake Bonney,2006
33.3,250.7687715968143,East Lake Bonney,2006
33.4,250.50001438672916,East Lake Bonney,2006
33.5,249.91594643971402,East Lake Bonney,2006
33.6,249.28994061143234,East Lake Bonney,2006
33.7,248.6639347831507,East Lake Bonney,2006
33.8,248.037928954869,East Lake Bonney,2006
33.9,247.4119231265873,East Lake Bonney,2006
34,246.7859172983056,East Lake Bonney,2006
34.1,246.15991147002387,East Lake Bonney,2006
34.2,245.53390564174228,East Lake Bonney,2006
34.3,244.9078998134606,East Lake Bonney,2006
34.4,244.28189398517895,East Lake Bonney,2006
34.5,243.65588815689722,East Lake Bonney,2006
34.6,243.0298823286156,East Lake Bonney,2006
34.7,242.4038765003339,East Lake Bonney,2006
34.8,241.77787067205225,East Lake Bonney,2006
34.9,241.1518648437705,East Lake Bonney,2006
35,240.52585901548886,East Lake Bonney,2006
35.1,239.89985318720716,East Lake Bonney,2006
35.2,239.27384735892554,East Lake Bonney,2006
35.3,238.64784153064392,East Lake Bonney,2006
35.4,238.0218357023622,East Lake Bonney,2006
35.5,237.3958298740805,East Lake Bonney,2006
35.6,236.76982404579874,East Lake Bonney,2006
35.7,236.1438182175171,East Lake Bonney,2006
35.8,235.51781238923544,East Lake Bonney,2006
35.9,234.89180656095377,East Lake Bonney,2006
36,234.26580073267212,East Lake Bonney,2006
36.1,233.63979490439038,East Lake Bonney,2006
36.2,233.01378907610874,East Lake Bonney,2006
36.3,232.3877832478271,East Lake Bonney,2006
36.4,231.7617774195453,East Lake Bonney,2006
36.5,231.13577159126373,East Lake Bonney,2006
36.6,230.50976576298197,East Lake Bonney,2006
36.7,229.88375993470032,East Lake Bonney,2006
36.8,229.25775410641864,East Lake Bonney,2006
36.9,228.63174827813702,East Lake Bonney,2006
37,228.00574244985523,East Lake Bonney,2006
37.1,227.37973662157364,East Lake Bonney,2006
37.2,226.7537307932919,East Lake Bonney,2006
37.3,226.12772496501032,East Lake Bonney,2006
37.4,225.50171913672864,East Lake Bonney,2006
37.5,224.87571330844685,East Lake Bonney,2006
37.6,224.24970748016528,East Lake Bonney,2006
37.7,223.62370165188347,East Lake Bonney,2006
37.8,222.99769582360187,East Lake Bonney,2006
37.9,222.3716899953202,East Lake Bonney,2006
38,220.89704895527456,East Lake Bonney,2006
38.1,218.98965888726448,East Lake Bonney,2006
38.2,217.08226881925447,East Lake Bonney,2006
38.3,215.17487875124456,East Lake Bonney,2006
38.4,213.26748868323455,East Lake Bonney,2006
38.5,211.36009861522444,East Lake Bonney,2006
38.6,209.45270854721434,East Lake Bonney,2006
38.7,207.5453184792044,East Lake Bonney,2006
38.8,205.63792841119442,East Lake Bonney,2006
38.9,203.73053834318432,East Lake Bonney,2006
39,201.82314827517428,East Lake Bonney,2006
39.1,199.91575820716423,East Lake Bonney,2006
39.2,198.0083681391542,East Lake Bonney,2006
39.3,196.1009780711443,East Lake Bonney,2006
39.4,194.19358800313415,East Lake Bonney,2006
39.5,192.28619793512422,East Lake Bonney,2006
39.6,190.3788078671142,East Lake Bonney,2006
39.7,188.4714177991041,East Lake Bonney,2006
39.8,186.5640277310942,East Lake Bonney,2006
39.9,184.65663766308415,East Lake Bonney,2006
40,182.74924759507405,East Lake Bonney,2006
40.1,180.84185752706406,East Lake Bonney,2006
40.2,178.934467459054,East Lake Bonney,2006
40.3,177.02707739104406,East Lake Bonney,2006
40.4,175.119687323034,East Lake Bonney,2006
40.5,173.21229725502388,East Lake Bonney,2006
40.6,171.30490718701392,East Lake Bonney,2006
40.7,169.39751711900385,East Lake Bonney,2006
40.8,167.49012705099392,East Lake Bonney,2006
40.9,165.58273698298387,East Lake Bonney,2006
41,163.39169613913387,East Lake Bonney,2006
41.1,160.90281212482228,East Lake Bonney,2006
41.2,158.41392811051054,East Lake Bonney,2006
41.3,155.9250440961991,East Lake Bonney,2006
41.4,153.33269318697327,East Lake Bonney,2006
41.5,150.07539328189534,East Lake Bonney,2006
41.6,146.75542897912385,East Lake Bonney,2006
41.7,143.43546467635232,East Lake Bonney,2006
41.8,140.11550037358103,East Lake Bonney,2006
41.9,136.7955360708095,East Lake Bonney,2006
42,133.47557176803798,East Lake Bonney,2006
42.1,130.15560746526648,East Lake Bonney,2006
42.2,126.83564316249496,East Lake Bonney,2006
42.3,123.51567885972369,East Lake Bonney,2006
42.400000000000006,120.19571455695191,East Lake Bonney,2006
42.5,116.87575025418072,East Lake Bonney,2006
42.6,113.55578595140909,East Lake Bonney,2006
42.7,110.23582164863754,East Lake Bonney,2006
42.8,106.91585734586627,East Lake Bonney,2006
42.900000000000006,103.59589304309455,East Lake Bonney,2006
43,100.53592340679434,East Lake Bonney,2006
43.1,97.61729568344046,East Lake Bonney,2006
43.2,94.69866796008651,East Lake Bonney,2006
43.3,91.78004023673279,East Lake Bonney,2006
43.400000000000006,88.8614125133787,East Lake Bonney,2006
43.5,86.75772380583447,East Lake Bonney,2006
43.6,84.76242600187082,East Lake Bonney,2006
43.7,82.76712819790711,East Lake Bonney,2006
43.8,80.77183039394353,East Lake Bonney,2006
43.900000000000006,78.77653258997972,East Lake Bonney,2006
44,76.78123478601614,East Lake Bonney,2006
44.1,74.78593698205245,East Lake Bonney,2006
44.2,72.7906391780887,East Lake Bonney,2006
44.3,70.79534137412513,East Lake Bonney,2006
44.400000000000006,68.800043570161307,East Lake Bonney,2006
44.5,66.80474576619778,East Lake Bonney,2006
44.6,64.80944796223407,East Lake Bonney,2006
44.7,62.81415015827031,East Lake Bonney,2006
44.8,60.818852354306756,East Lake Bonney,2006
44.900000000000006,58.82355455034293,East Lake Bonney,2006
45,57.2973456626581,East Lake Bonney,2006
45.1,55.86249779140053,East Lake Bonney,2006
45.2,54.427649920143075,East Lake Bonney,2006
45.3,53.144313821277784,East Lake Bonney,2006
45.400000000000006,52.170588735561594,East Lake Bonney,2006
45.5,51.19686364984554,East Lake Bonney,2006
45.6,50.223138564129414,East Lake Bonney,2006
45.7,49.249413478413246,East Lake Bonney,2006
45.8,48.275688392697276,East Lake Bonney,2006
45.900000000000006,47.301963306981044,East Lake Bonney,2006
46,46.328238221264996,East Lake Bonney,2006
46.1,45.354513135548814,East Lake Bonney,2006
46.2,44.38078804983274,East Lake Bonney,2006
46.3,43.40706296411673,East Lake Bonney,2006
46.400000000000006,42.43333787840048,East Lake Bonney,2006
46.5,41.45961279268447,East Lake Bonney,2006
46.6,40.48588770696837,East Lake Bonney,2006
46.7,39.51216262125225,East Lake Bonney,2006
46.8,38.53843753553617,East Lake Bonney,2006
46.900000000000006,37.56471244982001,East Lake Bonney,2006
47,36.59098736410398,East Lake Bonney,2006
47.1,35.617262278387834,East Lake Bonney,2006
47.2,34.64353719267169,East Lake Bonney,2006
47.3,33.669812106955604,East Lake Bonney,2006
47.400000000000006,32.69608702123944,East Lake Bonney,2006
47.5,31.722361935523377,East Lake Bonney,2006
47.6,30.748636849807266,East Lake Bonney,2006
47.7,29.774911764091172,East Lake Bonney,2006
47.8,28.801186678375153,East Lake Bonney,2006
47.900000000000006,28.15146547104186,East Lake Bonney,2006
48,27.67297947404574,East Lake Bonney,2006
48.1,27.194493477049548,East Lake Bonney,2006
48.2,26.716007480053456,East Lake Bonney,2006
48.3,26.237521483057368,East Lake Bonney,2006
48.400000000000006,25.75903548606122,East Lake Bonney,2006
48.5,25.26165138106822,East Lake Bonney,2006
48.6,24.761753734617628,East Lake Bonney,2006
48.7,24.261856088167022,East Lake Bonney,2006
48.8,23.761958441716395,East Lake Bonney,2006
48.900000000000006,23.262060795265725,East Lake Bonney,2006
49,22.7621631488151,East Lake Bonney,2006
49.1,22.262265502364478,East Lake Bonney,2006
49.2,21.762367855913883,East Lake Bonney,2006
49.3,21.262470209463267,East Lake Bonney,2006
49.400000000000006,20.762572563012547,East Lake Bonney,2006
49.5,20.262674916561902,East Lake Bonney,2006
49.6,19.762777270111282,East Lake Bonney,2006
49.7,19.262879623660677,East Lake Bonney,2006
49.8,18.76298197721,East Lake Bonney,2006
49.900000000000006,18.263084330759366,East Lake Bonney,2006
50,17.544739350587314,East Lake Bonney,2006
50.1,16.78384898135976,East Lake Bonney,2006
50.2,16.022958612132186,East Lake Bonney,2006
50.3,15.262068242904745,East Lake Bonney,2006
50.400000000000006,14.493412574815201,East Lake Bonney,2006
50.5,13.71033563741088,East Lake Bonney,2006
50.6,12.927258700006474,East Lake Bonney,2006
50.7,12.14418176260217,East Lake Bonney,2006
50.8,11.361104825197783,East Lake Bonney,2006
50.900000000000006,10.578027887793365,East Lake Bonney,2006
51,9.794950950389058,East Lake Bonney,2006
51.1,9.011874012984627,East Lake Bonney,2006
51.2,8.228797075580285,East Lake Bonney,2006
51.3,7.445720138175918,East Lake Bonney,2006
51.400000000000006,6.662643200771495,East Lake Bonney,2006
51.5,6.425581242666922,East Lake Bonney,2006
51.6,6.261141966538027,East Lake Bonney,2006
51.7,6.096702690409231,East Lake Bonney,2006
51.8,5.932263414280442,East Lake Bonney,2006
51.900000000000006,5.767824138151596,East Lake Bonney,2006
52,5.603384862022715,East Lake Bonney,2006
52.1,5.438945585894,East Lake Bonney,2006
52.2,5.274506309765133,East Lake Bonney,2006
52.3,5.110067033636405,East Lake Bonney,2006
52.400000000000006,4.945627757507538,East Lake Bonney,2006
52.5,4.781188481378649,East Lake Bonney,2006
52.6,4.616749205249768,East Lake Bonney,2006
52.7,4.452309929121089,East Lake Bonney,2006
52.8,4.287870652992183,East Lake Bonney,2006
52.900000000000006,4.123431376863277,East Lake Bonney,2006
53,3.9589921007346014,East Lake Bonney,2006
53.1,3.794552824605688,East Lake Bonney,2006
53.2,3.6301135484769134,East Lake Bonney,2006
53.3,3.465674272348135,East Lake Bonney,2006
53.400000000000006,3.3012349962193213,East Lake Bonney,2006
53.5,3.2363101700162886,East Lake Bonney,2006
53.6,3.18462125587223,East Lake Bonney,2006
53.7,3.1329323417283135,East Lake Bonney,2006
53.8,3.0812434275845106,East Lake Bonney,2006
53.900000000000006,3.02955451344053,East Lake Bonney,2006
54,2.9778655992965284,East Lake Bonney,2006
54.1,2.9261766851527398,East Lake Bonney,2006
54.2,2.8744877710087238,East Lake Bonney,2006
54.3,2.8227988568649067,East Lake Bonney,2006
54.400000000000006,2.7711099427208623,East Lake Bonney,2006
54.5,2.7194210285768676,East Lake Bonney,2006
54.6,2.667732114432958,East Lake Bonney,2006
54.7,2.616043200289006,East Lake Bonney,2006
54.8,2.5643542861452175,East Lake Bonney,2006
54.900000000000006,2.512665372001159,East Lake Bonney,2006
55,2.4609764578571784,East Lake Bonney,2006
55.1,2.409287543713205,East Lake Bonney,2006
55.2,2.357598629569381,East Lake Bonney,2006
55.3,2.305909715425429,East Lake Bonney,2006
55.400000000000006,2.254220801281562,East Lake Bonney,2006
55.5,2.213175496209267,East Lake Bonney,2006
55.6,2.173535950825638,East Lake Bonney,2006
55.7,2.133896405442286,East Lake Bonney,2006
55.8,2.0942568600586142,East Lake Bonney,2006
55.900000000000006,2.0546173146751627,East Lake Bonney,2006
56,2.014977769291633,East Lake Bonney,2006
56.1,1.9753382239079968,East Lake Bonney,2006
56.2,1.935698678524659,East Lake Bonney,2006
56.3,1.8960591331409873,East Lake Bonney,2006
56.400000000000006,1.8564195877576282,East Lake Bonney,2006
56.5,1.8167800423740772,East Lake Bonney,2006
56.6,1.7771404969904836,East Lake Bonney,2006
56.7,1.7375009516069326,East Lake Bonney,2006
56.8,1.6978614062234811,East Lake Bonney,2006
56.900000000000006,1.6582218608400012,East Lake Bonney,2006
57,1.5918950675553845,East Lake Bonney,2006
57.1,1.520370594237633,East Lake Bonney,2006
57.2,1.4488461209199386,East Lake Bonney,2006
57.3,1.3773216476022299,East Lake Bonney,2006
57.400000000000006,1.305797174284649,East Lake Bonney,2006
57.5,1.2711127052697293,East Lake Bonney,2006
57.6,1.253367274231394,East Lake Bonney,2006
57.7,1.2356218431930444,East Lake Bonney,2006
57.8,1.217876412154709,East Lake Bonney,2006
57.900000000000006,1.2001309811164873,East Lake Bonney,2006
58,1.1823855500779672,East Lake Bonney,2006
58.1,1.164640119039717,East Lake Bonney,2006
58.2,1.1468946880014101,East Lake Bonney,2006
58.300000000000004,1.129149256962961,East Lake Bonney,2006
58.4,1.1114038259246826,East Lake Bonney,2006
58.5,1.08697459477348,East Lake Bonney,2006
58.6,1.061659493091824,East Lake Bonney,2006
58.7,1.0363443914104096,East Lake Bonney,2006
58.800000000000004,1.0110292897286257,East Lake Bonney,2006
58.9,0.9857141880469698,East Lake Bonney,2006
59,0.969717587214106,East Lake Bonney,2006
59.1,0.9681438889686689,East Lake Bonney,2006
59.2,0.9665701907234308,East Lake Bonney,2006
59.300000000000004,0.9649964924780328,East Lake Bonney,2006
59.4,0.9634227942327138,East Lake Bonney,2006
59.5,0.9632386267619113,East Lake Bonney,2006
59.6,0.9632386267620525,East Lake Bonney,2006
59.7,0.963238626761922,East Lake Bonney,2006
59.800000000000004,0.9632386267619975,East Lake Bonney,2006
59.9,0.9632386267619673,East Lake Bonney,2006
60,0.9632386267620321,East Lake Bonney,2006
26,278.08728591965155,East Lake Bonney,2007
26.1,278.0872859196517,East Lake Bonney,2007
26.2,278.0872859196516,East Lake Bonney,2007
26.3,278.0872859196516,East Lake Bonney,2007
26.4,278.08728591965155,East Lake Bonney,2007
26.5,277.6967647865788,East Lake Bonney,2007
26.6,277.2543024190578,East Lake Bonney,2007
26.7,276.81184005153676,East Lake Bonney,2007
26.8,276.36937768401583,East Lake Bonney,2007
26.9,275.8451636335247,East Lake Bonney,2007
27,275.13019565610335,East Lake Bonney,2007
27.1,274.415227678682,East Lake Bonney,2007
27.2,273.7002597012607,East Lake Bonney,2007
27.3,272.98529172383934,East Lake Bonney,2007
27.4,272.27032374641794,East Lake Bonney,2007
27.5,271.5553557689966,East Lake Bonney,2007
27.6,270.8403877915751,East Lake Bonney,2007
27.7,270.1254198141538,East Lake Bonney,2007
27.8,269.4104518367324,East Lake Bonney,2007
27.9,268.695483859311,East Lake Bonney,2007
28,267.9805158818898,East Lake Bonney,2007
28.1,267.2655479044682,East Lake Bonney,2007
28.2,266.55057992704695,East Lake Bonney,2007
28.3,265.83561194962556,East Lake Bonney,2007
28.4,265.12064397220416,East Lake Bonney,2007
28.5,264.91370946633845,East Lake Bonney,2007
28.6,264.77434591481756,East Lake Bonney,2007
28.7,264.6349823632967,East Lake Bonney,2007
28.8,264.49561881177584,East Lake Bonney,2007
28.9,264.356255260255,East Lake Bonney,2007
29,264.2168917087339,East Lake Bonney,2007
29.1,264.0775281572131,East Lake Bonney,2007
29.2,263.93816460569224,East Lake Bonney,2007
29.3,263.7988010541714,East Lake Bonney,2007
29.4,263.65943750265046,East Lake Bonney,2007
29.5,263.5200739511296,East Lake Bonney,2007
29.6,263.38071039960874,East Lake Bonney,2007
29.7,263.2413468480879,East Lake Bonney,2007
29.8,263.10198329656697,East Lake Bonney,2007
29.9,262.9626197450461,East Lake Bonney,2007
30,262.82325619352514,East Lake Bonney,2007
30.1,262.68389264200437,East Lake Bonney,2007
30.2,262.5445290904834,East Lake Bonney,2007
30.3,262.4051655389625,East Lake Bonney,2007
30.4,262.2658019874417,East Lake Bonney,2007
30.5,262.1264384359208,East Lake Bonney,2007
30.6,261.9870748843998,East Lake Bonney,2007
30.7,261.84771133287893,East Lake Bonney,2007
30.8,261.7083477813581,East Lake Bonney,2007
30.9,261.56898422983727,East Lake Bonney,2007
31,261.42962067831644,East Lake Bonney,2007
31.1,261.29025712679544,East Lake Bonney,2007
31.2,261.1508935752746,East Lake Bonney,2007
31.3,261.01153002375366,East Lake Bonney,2007
31.4,260.8721664722327,East Lake Bonney,2007
31.5,260.732802920712,East Lake Bonney,2007
31.6,260.59343936919106,East Lake Bonney,2007
31.7,260.4540758176702,East Lake Bonney,2007
31.8,260.3147122661493,East Lake Bonney,2007
31.9,260.1753487146284,East Lake Bonney,2007
32,260.03598516310745,East Lake Bonney,2007
32.1,259.8966216115866,East Lake Bonney,2007
32.2,259.75725806006574,East Lake Bonney,2007
32.3,259.61789450854485,East Lake Bonney,2007
32.4,259.478530957024,East Lake Bonney,2007
32.5,259.3391674055031,East Lake Bonney,2007
32.6,259.19980385398225,East Lake Bonney,2007
32.7,259.0604403024614,East Lake Bonney,2007
32.8,258.92107675094053,East Lake Bonney,2007
32.9,258.78171319941964,East Lake Bonney,2007
33,258.6423496478986,East Lake Bonney,2007
33.1,258.50298609637775,East Lake Bonney,2007
33.2,258.36362254485704,East Lake Bonney,2007
33.3,258.22425899333604,East Lake Bonney,2007
33.4,258.08489544181515,East Lake Bonney,2007
33.5,257.73214542768585,East Lake Bonney,2007
33.6,257.3510139628646,East Lake Bonney,2007
33.7,256.9698824980436,East Lake Bonney,2007
33.8,256.5887510332225,East Lake Bonney,2007
33.9,256.0939999987729,East Lake Bonney,2007
34,255.17197689736653,East Lake Bonney,2007
34.1,254.24995379596,East Lake Bonney,2007
34.2,253.3279306945535,East Lake Bonney,2007
34.3,252.40590759314705,East Lake Bonney,2007
34.4,251.4838844917406,East Lake Bonney,2007
34.5,250.56186139033403,East Lake Bonney,2007
34.6,249.63983828892745,East Lake Bonney,2007
34.7,248.71781518752098,East Lake Bonney,2007
34.8,247.79579208611446,East Lake Bonney,2007
34.9,246.87376898470794,East Lake Bonney,2007
35,245.95174588330147,East Lake Bonney,2007
35.1,245.02972278189492,East Lake Bonney,2007
35.2,244.10769968048842,East Lake Bonney,2007
35.3,243.185676579082,East Lake Bonney,2007
35.4,242.26365347767546,East Lake Bonney,2007
35.5,241.341630376269,East Lake Bonney,2007
35.6,240.41960727486244,East Lake Bonney,2007
35.7,239.49758417345592,East Lake Bonney,2007
35.8,238.5755610720494,East Lake Bonney,2007
35.9,237.65353797064301,East Lake Bonney,2007
36,236.7315148692364,East Lake Bonney,2007
36.1,235.80949176782997,East Lake Bonney,2007
36.2,234.8874686664235,East Lake Bonney,2007
36.3,233.96544556501703,East Lake Bonney,2007
36.4,233.04342246361045,East Lake Bonney,2007
36.5,232.121399362204,East Lake Bonney,2007
36.6,231.19937626079746,East Lake Bonney,2007
36.7,230.27735315939088,East Lake Bonney,2007
36.8,229.35533005798447,East Lake Bonney,2007
36.9,228.43330695657795,East Lake Bonney,2007
37,227.51128385517146,East Lake Bonney,2007
37.1,226.58926075376493,East Lake Bonney,2007
37.2,225.66723765235835,East Lake Bonney,2007
37.3,224.74521455095206,East Lake Bonney,2007
37.4,223.82319144954545,East Lake Bonney,2007
37.5,222.90116834813898,East Lake Bonney,2007
37.6,221.97914524673234,East Lake Bonney,2007
37.7,221.05712214532593,East Lake Bonney,2007
37.8,220.1350990439194,East Lake Bonney,2007
37.9,219.21307594251294,East Lake Bonney,2007
38,218.35750238702744,East Lake Bonney,2007
38.1,217.57170316363852,East Lake Bonney,2007
38.2,216.78590394024945,East Lake Bonney,2007
38.3,216.00010471686056,East Lake Bonney,2007
38.4,215.21430549347156,East Lake Bonney,2007
38.5,214.42850627008264,East Lake Bonney,2007
38.6,213.6427070466936,East Lake Bonney,2007
38.7,212.85690782330462,East Lake Bonney,2007
38.8,212.07110859991565,East Lake Bonney,2007
38.9,210.9865687748693,East Lake Bonney,2007
39,208.77511651894375,East Lake Bonney,2007
39.1,206.56366426301815,East Lake Bonney,2007
39.2,204.3522120070926,East Lake Bonney,2007
39.3,202.14075975116722,East Lake Bonney,2007
39.4,199.92930749524157,East Lake Bonney,2007
39.5,197.71785523931598,East Lake Bonney,2007
39.6,195.5064029833905,East Lake Bonney,2007
39.7,193.29495072746488,East Lake Bonney,2007
39.8,191.08349847153949,East Lake Bonney,2007
39.9,188.87204621561398,East Lake Bonney,2007
40,186.66059395968847,East Lake Bonney,2007
40.1,184.44914170376288,East Lake Bonney,2007
40.2,182.2376894478373,East Lake Bonney,2007
40.3,180.02623719191195,East Lake Bonney,2007
40.4,177.81478493598647,East Lake Bonney,2007
40.5,175.60333268006082,East Lake Bonney,2007
40.6,173.39188042413522,East Lake Bonney,2007
40.7,171.18042816820974,East Lake Bonney,2007
40.8,168.96897591228438,East Lake Bonney,2007
40.9,166.75752365635884,East Lake Bonney,2007
41,164.3333908721057,East Lake Bonney,2007
41.1,161.6859361432361,East Lake Bonney,2007
41.2,159.03848141436657,East Lake Bonney,2007
41.3,156.39102668549722,East Lake Bonney,2007
41.4,153.6411618005158,East Lake Bonney,2007
41.5,150.2216010340408,East Lake Bonney,2007
41.6,146.7384866086997,East Lake Bonney,2007
41.7,143.25537218335876,East Lake Bonney,2007
41.8,139.77225775801796,East Lake Bonney,2007
41.9,136.29903437783372,East Lake Bonney,2007
42,132.86780745351126,East Lake Bonney,2007
42.1,129.43658052918877,East Lake Bonney,2007
42.2,126.00535360486631,East Lake Bonney,2007
42.3,122.5741266805441,East Lake Bonney,2007
42.400000000000006,119.14289975622145,East Lake Bonney,2007
42.5,115.7116728318992,East Lake Bonney,2007
42.6,112.28044590757682,East Lake Bonney,2007
42.7,108.84921898325429,East Lake Bonney,2007
42.8,105.4179920589321,East Lake Bonney,2007
42.900000000000006,101.98676513460939,East Lake Bonney,2007
43,98.87959892803826,East Lake Bonney,2007
43.1,96.1127077350333,East Lake Bonney,2007
43.2,93.3458165420283,East Lake Bonney,2007
43.3,90.57892534902356,East Lake Bonney,2007
43.400000000000006,87.81203415601834,East Lake Bonney,2007
43.5,85.5346552294845,East Lake Bonney,2007
43.6,83.32238384578159,East Lake Bonney,2007
43.7,81.11011246207869,East Lake Bonney,2007
43.8,78.89784107837593,East Lake Bonney,2007
43.900000000000006,76.76864270601955,East Lake Bonney,2007
44,74.94801681681602,East Lake Bonney,2007
44.1,73.12739092761231,East Lake Bonney,2007
44.2,71.30676503840866,East Lake Bonney,2007
44.3,69.4861391492052,East Lake Bonney,2007
44.400000000000006,67.66551326000142,East Lake Bonney,2007
44.5,65.84488737079789,East Lake Bonney,2007
44.6,64.02426148159424,East Lake Bonney,2007
44.7,62.203635592390455,East Lake Bonney,2007
44.8,60.383009703187014,East Lake Bonney,2007
44.900000000000006,58.56238381398327,East Lake Bonney,2007
45,56.74175792477973,East Lake Bonney,2007
45.1,54.92113203557605,East Lake Bonney,2007
45.2,53.100506146372446,East Lake Bonney,2007
45.3,51.241199919048654,East Lake Bonney,2007
45.400000000000006,49.30285126165267,East Lake Bonney,2007
45.5,47.36450260425696,East Lake Bonney,2007
45.6,45.426153946861085,East Lake Bonney,2007
45.7,43.48780528946522,East Lake Bonney,2007
45.8,41.549456632069564,East Lake Bonney,2007
45.900000000000006,39.90608302291661,East Lake Bonney,2007
46,39.37676767603902,East Lake Bonney,2007
46.1,38.847452329161484,East Lake Bonney,2007
46.2,38.31813698228386,East Lake Bonney,2007
46.3,37.78882163540635,East Lake Bonney,2007
46.400000000000006,37.2595062885287,East Lake Bonney,2007
46.5,36.73019094165117,East Lake Bonney,2007
46.6,36.200875594773535,East Lake Bonney,2007
46.7,35.67156024789598,East Lake Bonney,2007
46.8,35.14224490101843,East Lake Bonney,2007
46.900000000000006,34.612929554140806,East Lake Bonney,2007
