specCond,pred,location_name
62.400000000000006,66.50093408468139,West Lake Bonney
62.5,66.68974515204593,West Lake Bonney
62.6,66.87887114672863,West Lake Bonney
62.7,67.06831197558093,West Lake Bonney
62.800000000000004,67.25806753866684,West Lake Bonney
62.900000000000006,67.44813772625795,West Lake Bonney
63,67.63852242786336,West Lake Bonney
63.1,67.82922153299214,West Lake Bonney
63.2,68.02023492976062,West Lake Bonney
63.300000000000004,68.21156249549217,West Lake Bonney
63.400000000000006,68.40320410246886,West Lake Bonney
63.5,68.59515962294432,West Lake Bonney
63.6,68.78742892917217,West Lake Bonney
63.7,68.98001189340607,West Lake Bonney
63.800000000000004,69.17290838789964,West Lake Bonney
63.900000000000006,69.3661182849065,West Lake Bonney
64,69.55964145668028,West Lake Bonney
64.10000000000001,69.75347777547461,West Lake Bonney
64.2,69.94762711354309,West Lake Bonney
64.3,70.14208934313949,West Lake Bonney
64.4,70.33686433634679,West Lake Bonney
64.5,70.53195195840627,West Lake Bonney
64.60000000000001,70.72735206250383,West Lake Bonney
64.7,70.92306449017981,West Lake Bonney
64.8,71.1190890804758,West Lake Bonney
64.9,71.31542567243329,West Lake Bonney
65,71.51207410509386,West Lake Bonney
65.10000000000001,71.709034217155,West Lake Bonney
65.2,71.90630583948484,West Lake Bonney
65.3,72.10388879516842,West Lake Bonney
65.4,72.30178290695568,West Lake Bonney
65.5,72.49998799759653,West Lake Bonney
65.60000000000001,72.6985038898411,West Lake Bonney
65.7,72.89733040643932,West Lake Bonney
65.8,73.09646737014123,West Lake Bonney
65.9,73.29591460369652,West Lake Bonney
66,73.49567192680962,West Lake Bonney
66.10000000000001,73.69573914865026,West Lake Bonney
66.2,73.89611607577035,West Lake Bonney
66.3,74.09680250712114,West Lake Bonney
66.4,74.29779823418531,West Lake Bonney
66.5,74.49910304813089,West Lake Bonney
66.60000000000001,74.70071673999419,West Lake Bonney
66.7,74.90263909467949,West Lake Bonney
66.8,75.10486988641594,West Lake Bonney
66.9,75.30740887853025,West Lake Bonney
67,75.51025582631495,West Lake Bonney
67.10000000000001,75.71341047105048,West Lake Bonney
67.2,75.91687254319015,West Lake Bonney
67.3,76.12064175736859,West Lake Bonney
67.4,76.32471780127695,West Lake Bonney
67.5,76.52910035895343,West Lake Bonney
67.60000000000001,76.73378911398524,West Lake Bonney
67.7,76.93878374218475,West Lake Bonney
67.8,77.14408391249587,West Lake Bonney
67.9,77.34968928651955,West Lake Bonney
68,77.55559951873786,West Lake Bonney
68.10000000000001,77.7618142622203,West Lake Bonney
68.2,77.9683331609275,West Lake Bonney
68.3,78.17515585433625,West Lake Bonney
68.4,78.3822819818921,West Lake Bonney
68.5,78.58971118304034,West Lake Bonney
68.60000000000001,78.79744309722642,West Lake Bonney
68.7,79.0054773638957,West Lake Bonney
68.8,79.21381362249383,West Lake Bonney
68.9,79.42245151246603,West Lake Bonney
69,79.6313906732577,West Lake Bonney
69.10000000000001,79.84063074431447,West Lake Bonney
69.2,80.05017136508164,West Lake Bonney
69.3,80.26001217500459,West Lake Bonney
69.4,80.47015281352881,West Lake Bonney
69.5,80.68059291982838,West Lake Bonney
69.60000000000001,80.89133212381614,West Lake Bonney
69.7,81.10237003721866,West Lake Bonney
69.8,81.31370626022982,West Lake Bonney
69.9,81.52534039057939,West Lake Bonney
70,81.73727202201351,West Lake Bonney
70.10000000000001,81.94950073051494,West Lake Bonney
70.2,82.16202607957132,West Lake Bonney
70.3,82.37484762200813,West Lake Bonney
70.4,82.58796489474591,West Lake Bonney
70.5,82.80137740974453,West Lake Bonney
70.60000000000001,83.01508467002108,West Lake Bonney
70.7,83.22908617843525,West Lake Bonney
70.8,83.44338143759083,West Lake Bonney
70.9,83.6579699376984,West Lake Bonney
71,83.8728511388187,West Lake Bonney
71.10000000000001,84.08802447611741,West Lake Bonney
71.2,84.30348936212641,West Lake Bonney
71.3,84.51924519739387,West Lake Bonney
71.4,84.73529137900103,West Lake Bonney
71.5,84.95162729277894,West Lake Bonney
71.60000000000001,85.16825230680615,West Lake Bonney
71.7,85.38516578100631,West Lake Bonney
71.8,85.60236707485578,West Lake Bonney
71.9,85.81985554532795,West Lake Bonney
72,86.03763054105133,West Lake Bonney
72.10000000000001,86.25569140891687,West Lake Bonney
72.2,86.47403749270477,West Lake Bonney
72.3,86.69266811806467,West Lake Bonney
72.4,86.91158258816438,West Lake Bonney
72.5,87.13078018954167,West Lake Bonney
72.60000000000001,87.35026019602012,West Lake Bonney
72.7,87.5700218639471,West Lake Bonney
72.8,87.79006444212806,West Lake Bonney
72.9,88.01038717922926,West Lake Bonney
73,88.2309893234277,West Lake Bonney
73.10000000000001,88.45187011362938,West Lake Bonney
73.2,88.67302877561028,West Lake Bonney
73.3,88.8944645267758,West Lake Bonney
73.4,89.1161765803348,West Lake Bonney
73.5,89.3381641494363,West Lake Bonney
73.60000000000001,89.56042644722913,West Lake Bonney
73.7,89.78296268494589,West Lake Bonney
73.8,90.00577206616924,West Lake Bonney
73.9,90.22885379212954,West Lake Bonney
74,90.45220705720305,West Lake Bonney
74.10000000000001,90.67583104454502,West Lake Bonney
74.2,90.89972493329245,West Lake Bonney
74.3,91.12388790197285,West Lake Bonney
74.4,91.3483191227312,West Lake Bonney
74.5,91.57301776365038,West Lake Bonney
74.60000000000001,91.7979829915982,West Lake Bonney
74.7,92.02321396638584,West Lake Bonney
74.8,92.2487098451509,West Lake Bonney
74.9,92.4744697838558,West Lake Bonney
75,92.70049292068217,West Lake Bonney
75.10000000000001,92.92677836550423,West Lake Bonney
75.2,93.15332522222205,West Lake Bonney
75.3,93.38013259391312,West Lake Bonney
75.4,93.60719957502144,West Lake Bonney
75.5,93.83452524042738,West Lake Bonney
75.60000000000001,94.06210863549938,West Lake Bonney
75.7,94.28994878472604,West Lake Bonney
75.8,94.51804470524476,West Lake Bonney
75.9,94.74639540817654,West Lake Bonney
76,94.97499989836078,West Lake Bonney
76.10000000000001,95.20385717664516,West Lake Bonney
76.2,95.43296623412334,West Lake Bonney
76.3,95.66232604853755,West Lake Bonney
76.4,95.89193558565592,West Lake Bonney
76.5,96.12179380766369,West Lake Bonney
76.60000000000001,96.35189967622686,West Lake Bonney
76.7,96.58225214750226,West Lake Bonney
76.80000000000001,96.81285017304441,West Lake Bonney
76.9,97.04369269815845,West Lake Bonney
77,97.27477866311355,West Lake Bonney
77.10000000000001,97.50610700241651,West Lake Bonney
77.2,97.737676645911307,West Lake Bonney
77.30000000000001,97.96948651874627,West Lake Bonney
77.4,98.20153554450567,West Lake Bonney
77.5,98.43382263630667,West Lake Bonney
77.60000000000001,98.6663467006405,West Lake Bonney
77.7,98.89910663843776,West Lake Bonney
77.80000000000001,99.13210134796091,West Lake Bonney
77.9,99.3653297274538,West Lake Bonney
78,99.59879067493728,West Lake Bonney
78.10000000000001,99.8324830841656,West Lake Bonney
78.2,100.06640584505513,West Lake Bonney
78.30000000000001,100.30055784738632,West Lake Bonney
78.4,100.53493798093871,West Lake Bonney
78.5,100.7695451341989,West Lake Bonney
78.60000000000001,101.00437818911186,West Lake Bonney
78.7,101.23943601844874,West Lake Bonney
78.80000000000001,101.47471748298803,West Lake Bonney
78.9,101.71022144046249,West Lake Bonney
79,101.94594674860181,West Lake Bonney
79.10000000000001,102.18189226513535,West Lake Bonney
79.2,102.41805684779236,West Lake Bonney
79.30000000000001,102.65443935430237,West Lake Bonney
79.4,102.89103864239473,West Lake Bonney
79.5,103.12785356979902,West Lake Bonney
79.60000000000001,103.36488299385681,West Lake Bonney
79.7,103.60212576588106,West Lake Bonney
79.80000000000001,103.83958072998277,West Lake Bonney
79.9,104.07724672772252,West Lake Bonney
80,104.31512259472878,West Lake Bonney
80.10000000000001,104.5532071613682,West Lake Bonney
80.2,104.79149925396655,West Lake Bonney
80.30000000000001,105.02999768247824,West Lake Bonney
80.4,105.26870124108792,West Lake Bonney
80.5,105.50760871894616,West Lake Bonney
80.60000000000001,105.74671890044375,West Lake Bonney
80.7,105.98603056376511,West Lake Bonney
80.80000000000001,106.22554248550794,West Lake Bonney
80.9,106.46525344172933,West Lake Bonney
81,106.70516220165575,West Lake Bonney
81.10000000000001,106.94526752980741,West Lake Bonney
81.2,107.18556819061115,West Lake Bonney
81.30000000000001,107.42606294849419,West Lake Bonney
81.4,107.66675056788333,West Lake Bonney
81.5,107.90762981320563,West Lake Bonney
81.60000000000001,108.14869944888795,West Lake Bonney
81.7,108.3899582393574,West Lake Bonney
81.80000000000001,108.63140494904094,West Lake Bonney
81.9,108.87303834236559,West Lake Bonney
82,109.11485718375818,West Lake Bonney
82.10000000000001,109.356860237646,West Lake Bonney
82.2,109.59904626845555,West Lake Bonney
82.30000000000001,109.84141404061432,West Lake Bonney
82.4,110.08396231854898,West Lake Bonney
82.5,110.32668986668651,West Lake Bonney
82.60000000000001,110.56959544822931,West Lake Bonney
82.7,110.81267781958181,West Lake Bonney
82.80000000000001,111.0559357306598,West Lake Bonney
82.9,111.299367926381,West Lake Bonney
83,111.54297314838044,West Lake Bonney
83.10000000000001,111.78675013335088,West Lake Bonney
83.2,112.03069761545927,West Lake Bonney
83.30000000000001,112.27481432837044,West Lake Bonney
83.4,112.51909900124225,West Lake Bonney
83.5,112.76355035724467,West Lake Bonney
83.60000000000001,113.00816711554923,West Lake Bonney
83.7,113.25294799032085,West Lake Bonney
83.80000000000001,113.49789168824702,West Lake Bonney
83.9,113.74299690810493,West Lake Bonney
84,113.98826234293011,West Lake Bonney
84.10000000000001,114.23368668514081,West Lake Bonney
84.2,114.47926862715505,West Lake Bonney
84.30000000000001,114.72500686139107,West Lake Bonney
84.4,114.9709000798089,West Lake Bonney
84.5,115.21694697258596,West Lake Bonney
84.60000000000001,115.46314622865528,West Lake Bonney
84.7,115.70949653469845,West Lake Bonney
84.80000000000001,115.95599657580311,West Lake Bonney
84.9,116.20264503689671,West Lake Bonney
85,116.44944060290717,West Lake Bonney
85.10000000000001,116.69638195876223,West Lake Bonney
85.2,116.94346778905495,West Lake Bonney
85.30000000000001,117.19069677592597,West Lake Bonney
85.4,117.4380675995024,West Lake Bonney
85.5,117.68557893958629,West Lake Bonney
85.60000000000001,117.93322947597991,West Lake Bonney
85.7,118.18101788848521,West Lake Bonney
85.80000000000001,118.42894285686536,West Lake Bonney
85.9,118.67700306033097,West Lake Bonney
86,118.92519717766446,West Lake Bonney
86.10000000000001,119.17352388726827,West Lake Bonney
86.2,119.42198186715818,West Lake Bonney
86.30000000000001,119.67056979502031,West Lake Bonney
86.4,119.91928634835202,West Lake Bonney
86.5,120.16813020464818,West Lake Bonney
86.60000000000001,120.41710004140356,West Lake Bonney
86.7,120.66619453611303,West Lake Bonney
86.80000000000001,120.91541236627144,West Lake Bonney
86.9,121.16475220937369,West Lake Bonney
87,121.41421274291457,West Lake Bonney
87.10000000000001,121.66379264438896,West Lake Bonney
87.2,121.91349059129166,West Lake Bonney
87.30000000000001,122.16330526123784,West Lake Bonney
87.4,122.41323533239347,West Lake Bonney
87.5,122.66327948326962,West Lake Bonney
87.60000000000001,122.91343639312359,West Lake Bonney
87.7,123.16370474197969,West Lake Bonney
87.80000000000001,123.41408321065907,West Lake Bonney
87.9,123.66457048162415,West Lake Bonney
88,123.91516523861023,West Lake Bonney
88.10000000000001,124.16586616569784,West Lake Bonney
88.2,124.41667194823697,West Lake Bonney
88.30000000000001,124.66758127192969,West Lake Bonney
88.4,124.91859282247847,West Lake Bonney
88.5,125.16970528558551,West Lake Bonney
88.60000000000001,125.42091734695327,West Lake Bonney
88.7,125.67222769253459,West Lake Bonney
88.80000000000001,125.92363501004651,West Lake Bonney
88.9,126.17513798796406,West Lake Bonney
89,126.42673531476494,West Lake Bonney
89.10000000000001,126.67842567892687,West Lake Bonney
89.2,126.9302077689276,West Lake Bonney
89.30000000000001,127.18208027324492,West Lake Bonney
89.4,127.43404188035643,West Lake Bonney
89.5,127.68609127873981,West Lake Bonney
89.60000000000001,127.93822715687315,West Lake Bonney
89.7,128.19044820323404,West Lake Bonney
89.80000000000001,128.44275310630007,West Lake Bonney
89.9,128.69514055454903,West Lake Bonney
90,128.9476092364588,West Lake Bonney
90.10000000000001,129.20015784059515,West Lake Bonney
90.2,129.45278505783097,West Lake Bonney
90.30000000000001,129.705489583201,West Lake Bonney
90.4,129.95827011631633,West Lake Bonney
90.5,130.2111253605093,West Lake Bonney
90.60000000000001,130.464054021022,West Lake Bonney
90.7,130.71705481089666,West Lake Bonney
90.80000000000001,130.97012645046695,West Lake Bonney
90.9,131.22326766073235,West Lake Bonney
91,131.4764771636944,West Lake Bonney
91.10000000000001,131.7297536922477,West Lake Bonney
91.2,131.98309598634148,West Lake Bonney
91.30000000000001,132.2365027860654,West Lake Bonney
91.4,132.48997283150888,West Lake Bonney
91.5,132.74350486294864,West Lake Bonney
91.60000000000001,132.99709762603533,West Lake Bonney
91.7,133.25074988275577,West Lake Bonney
91.80000000000001,133.50446040406212,West Lake Bonney
91.9,133.75822797414384,West Lake Bonney
92,134.0120513916849,West Lake Bonney
92.10000000000001,134.26592945756892,West Lake Bonney
92.2,134.5198609773982,West Lake Bonney
92.30000000000001,134.7738447598665,West Lake Bonney
92.4,135.02787961499607,West Lake Bonney
92.5,135.28196435862546,West Lake Bonney
92.60000000000001,135.53609780824982,West Lake Bonney
92.7,135.7902787813642,West Lake Bonney
92.80000000000001,136.04450609546365,West Lake Bonney
92.9,136.2987785690412,West Lake Bonney
93,136.5530950301635,West Lake Bonney
93.10000000000001,136.8074543152182,West Lake Bonney
93.2,137.06185526118597,West Lake Bonney
93.30000000000001,137.3162967050471,West Lake Bonney
93.4,137.57077748378202,West Lake Bonney
93.5,137.82529643437098,West Lake Bonney
93.60000000000001,138.07985239452833,West Lake Bonney
93.7,138.33444420866573,West Lake Bonney
93.80000000000001,138.5890707248314,West Lake Bonney
93.9,138.84373079511988,West Lake Bonney
94,139.09842327843162,West Lake Bonney
94.10000000000001,139.35314703443342,West Lake Bonney
94.2,139.60790092761277,West Lake Bonney
94.30000000000001,139.86268382915216,West Lake Bonney
94.4,140.11749461072708,West Lake Bonney
94.5,140.37233214401385,West Lake Bonney
94.60000000000001,140.62719530068793,West Lake Bonney
94.7,140.88208295242543,West Lake Bonney
94.80000000000001,141.1369939709022,West Lake Bonney
94.9,141.39192722779384,West Lake Bonney
95,141.64688159477654,West Lake Bonney
95.10000000000001,141.90185594352624,West Lake Bonney
95.2,142.1568491457316,West Lake Bonney
95.30000000000001,142.41186007694222,West Lake Bonney
95.4,142.66688762193738,West Lake Bonney
95.5,142.92193066859468,West Lake Bonney
95.60000000000001,143.17698812237433,West Lake Bonney
95.7,143.43205891374515,West Lake Bonney
95.80000000000001,143.68714199502006,West Lake Bonney
95.9,143.94223636111448,West Lake Bonney
96,144.19734103632965,West Lake Bonney
96.10000000000001,144.45245506381804,West Lake Bonney
96.2,144.70757750883772,West Lake Bonney
96.30000000000001,144.96270749849344,West Lake Bonney
96.4,145.21784422075027,West Lake Bonney
96.5,145.472986892415,West Lake Bonney
96.60000000000001,145.72813475690046,West Lake Bonney
96.7,145.98328709764718,West Lake Bonney
96.80000000000001,146.2384432627133,West Lake Bonney
96.9,146.4936027120733,West Lake Bonney
97,146.748764998156,West Lake Bonney
97.10000000000001,147.00392972934077,West Lake Bonney
97.2,147.25909653917319,West Lake Bonney
97.30000000000001,147.51426507630993,West Lake Bonney
97.4,147.76943502376037,West Lake Bonney
97.5,148.02460608953368,West Lake Bonney
97.60000000000001,148.27977799003847,West Lake Bonney
97.7,148.53495046902057,West Lake Bonney
97.80000000000001,148.7901233209078,West Lake Bonney
97.9,149.04529639448015,West Lake Bonney
98,149.30046956444232,West Lake Bonney
98.10000000000001,149.5556427498417,West Lake Bonney
98.2,149.81081593561697,West Lake Bonney
98.30000000000001,150.06598912139242,West Lake Bonney
98.4,150.32116230716755,West Lake Bonney
98.5,150.57633549294263,West Lake Bonney
98.60000000000001,150.831508678718,West Lake Bonney
98.7,151.08668186449324,West Lake Bonney
98.80000000000001,151.34185505026846,West Lake Bonney
98.9,151.59702823604368,West Lake Bonney
99,151.85220142181888,West Lake Bonney
0,0.24583665822434142,East Lake Bonney
0.1,0.29602170122276306,East Lake Bonney
0.2,0.34620674422125575,East Lake Bonney
0.30000000000000004,0.3963917872195779,East Lake Bonney
0.4,0.44657683021802086,East Lake Bonney
0.5,0.496761873216478,East Lake Bonney
0.6000000000000001,0.5469469162148641,East Lake Bonney
0.7000000000000001,0.5971319592133213,East Lake Bonney
0.8,0.647317002211679,East Lake Bonney
0.9,0.6975020452100935,East Lake Bonney
1,0.7476870929558785,East Lake Bonney
1.1,0.7978722660202635,East Lake Bonney
1.2000000000000002,0.848057995977463,East Lake Bonney
1.3,0.8982450306660255,East Lake Bonney
1.4000000000000001,0.9484342987022387,East Lake Bonney
1.5,0.9986270930419607,East Lake Bonney
1.6,1.0488251288278931,East Lake Bonney
1.7000000000000002,1.0990305193835468,East Lake Bonney
1.8,1.1492458526671854,East Lake Bonney
1.9000000000000001,1.1994740456006099,East Lake Bonney
2,1.249718224344356,East Lake Bonney
2.1,1.2999817465240255,East Lake Bonney
2.2,1.350268184059594,East Lake Bonney
2.3000000000000003,1.4005813420445037,East Lake Bonney
2.4000000000000004,1.4509253903255086,East Lake Bonney
2.5,1.5013046676389834,East Lake Bonney
2.6,1.5517236720303274,East Lake Bonney
2.7,1.60218710779629,East Lake Bonney
2.8000000000000003,1.6526997905403817,East Lake Bonney
2.9000000000000004,1.7032666016757645,East Lake Bonney
3,1.7538924461382237,East Lake Bonney
3.1,1.8045822293269254,East Lake Bonney
3.2,1.8553408574533066,East Lake Bonney
3.3000000000000003,1.9061732506599256,East Lake Bonney
3.4000000000000004,1.957084355445737,East Lake Bonney
3.5,2.0080791335078203,East Lake Bonney
3.6,2.059162574091971,East Lake Bonney
3.7,2.1103396854650285,East Lake Bonney
3.8000000000000003,2.1616154791679705,East Lake Bonney
3.9000000000000004,2.2129949618863947,East Lake Bonney
4,2.2644831248762927,East Lake Bonney
4.1000000000000005,2.3160849421988488,East Lake Bonney
4.2,2.367805384741814,East Lake Bonney
4.3,2.41964942232611,East Lake Bonney
4.4,2.4716220149563526,East Lake Bonney
4.5,2.523728117344419,East Lake Bonney
4.6000000000000005,2.575972680621881,East Lake Bonney
4.7,2.628360635614385,East Lake Bonney
4.800000000000001,2.6808968896116347,East Lake Bonney
4.9,2.7335863147096973,East Lake Bonney
5,2.7864337580905207,East Lake Bonney
5.1000000000000005,2.8394440662009472,East Lake Bonney
5.2,2.8926220765376023,East Lake Bonney
5.300000000000001,2.945972593354142,East Lake Bonney
5.4,2.999500347339076,East Lake Bonney
5.5,3.053209970217466,East Lake Bonney
5.6000000000000005,3.1071060261022616,East Lake Bonney
5.7,3.1611930644944195,East Lake Bonney
5.800000000000001,3.2154756324173768,East Lake Bonney
5.9,3.2699582379294796,East Lake Bonney
6,3.3246453323074547,East Lake Bonney
6.1000000000000005,3.379541357018436,East Lake Bonney
6.2,3.434650739117238,East Lake Bonney
6.300000000000001,3.4899778645370425,East Lake Bonney
6.4,3.5455270817010103,East Lake Bonney
6.5,3.60130270781109,East Lake Bonney
6.6000000000000005,3.6573090586694263,East Lake Bonney
6.7,3.7135504491601914,East Lake Bonney
6.800000000000001,3.7700311374724933,East Lake Bonney
6.9,3.8267552245077106,East Lake Bonney
7,3.883726721527246,East Lake Bonney
7.1000000000000005,3.9409495028199224,East Lake Bonney
7.2,3.998427295595498,East Lake Bonney
7.300000000000001,4.056163692217176,East Lake Bonney
7.4,4.114162217819867,East Lake Bonney
7.5,4.172426256360186,East Lake Bonney
7.6000000000000005,4.230959088874059,East Lake Bonney
7.7,4.289763942103068,East Lake Bonney
7.800000000000001,4.348843941390861,East Lake Bonney
7.9,4.408202111915834,East Lake Bonney
8,4.467841334418772,East Lake Bonney
8.1,4.527764424071123,East Lake Bonney
8.200000000000001,4.58797416236672,East Lake Bonney
8.3,4.648473270628145,East Lake Bonney
8.4,4.7092644635737315,East Lake Bonney
8.5,4.7703504406686825,East Lake Bonney
8.6,4.83173381810029,East Lake Bonney
8.700000000000001,4.893417122123541,East Lake Bonney
8.8,4.955402854981699,East Lake Bonney
8.9,5.017693469484488,East Lake Bonney
9,5.080291357665548,East Lake Bonney
9.1,5.143198845339818,East Lake Bonney
9.200000000000001,5.2064182148189175,East Lake Bonney
9.3,5.269951722785834,East Lake Bonney
9.4,5.333801549339924,East Lake Bonney
9.5,5.397969833869819,East Lake Bonney
9.600000000000001,5.462458568682152,East Lake Bonney
9.700000000000001,5.527269656766364,East Lake Bonney
9.8,5.592404919925695,East Lake Bonney
9.9,5.657866133009634,East Lake Bonney
10,5.723654990824702,East Lake Bonney
10.100000000000001,5.789773175344354,East Lake Bonney
10.200000000000001,5.856222368542255,East Lake Bonney
10.3,5.9230042523918165,East Lake Bonney
10.4,5.990120508866859,East Lake Bonney
10.5,6.057572819940649,East Lake Bonney
10.600000000000001,6.125362867586762,East Lake Bonney
10.700000000000001,6.193492333778938,East Lake Bonney
10.8,6.261962900490502,East Lake Bonney
10.9,6.330776249695262,East Lake Bonney
11,6.399934048901162,East Lake Bonney
11.100000000000001,6.469437830275648,East Lake Bonney
11.200000000000001,6.539289011694926,East Lake Bonney
11.3,6.6094890033024285,East Lake Bonney
11.4,6.680039215242083,East Lake Bonney
11.5,6.750941057657474,East Lake Bonney
11.600000000000001,6.822195940692218,East Lake Bonney
11.700000000000001,6.893805274490266,East Lake Bonney
11.8,6.9657704691950535,East Lake Bonney
11.9,7.038092934950509,East Lake Bonney
12,7.110774081900136,East Lake Bonney
12.100000000000001,7.183815320187637,East Lake Bonney
12.200000000000001,7.257218059956955,East Lake Bonney
12.3,7.330983711351426,East Lake Bonney
12.4,7.405113684515108,East Lake Bonney
12.5,7.479609389591399,East Lake Bonney
12.600000000000001,7.554472236724177,East Lake Bonney
12.700000000000001,7.6297036360571155,East Lake Bonney
12.8,7.7053049977337444,East Lake Bonney
12.9,7.781277731898129,East Lake Bonney
13,7.8576232486936135,East Lake Bonney
13.100000000000001,7.934342958264018,East Lake Bonney
13.200000000000001,8.011438270753079,East Lake Bonney
13.3,8.088910596304437,East Lake Bonney
13.4,8.166761345061861,East Lake Bonney
13.5,8.244991927169025,East Lake Bonney
13.600000000000001,8.323603729695186,East Lake Bonney
13.700000000000001,8.402598039455672,East Lake Bonney
13.8,8.481976115816021,East Lake Bonney
13.9,8.56173917460585,East Lake Bonney
14,8.641888321820261,East Lake Bonney
14.100000000000001,8.722424553614122,East Lake Bonney
14.200000000000001,8.803348827179427,East Lake Bonney
14.3,8.884662071385542,East Lake Bonney
14.4,8.966365114194748,East Lake Bonney
14.5,9.04845876102354,East Lake Bonney
14.600000000000001,9.1309438172883155,East Lake Bonney
14.700000000000001,9.213821088405684,East Lake Bonney
14.8,9.297091379791915,East Lake Bonney
14.9,9.380755496863681,East Lake Bonney
15,9.46481424503735,East Lake Bonney
15.100000000000001,9.549268429729434,East Lake Bonney
15.200000000000001,9.634118847250651,East Lake Bonney
15.3,9.719366199046922,East Lake Bonney
15.4,9.80501105607331,East Lake Bonney
15.5,9.891053923240719,East Lake Bonney
15.600000000000001,9.97749530348723,East Lake Bonney
15.700000000000001,10.064335698605968,East Lake Bonney
15.8,10.151575552332966,East Lake Bonney
15.9,10.239215224046571,East Lake Bonney
16,10.327255063114885,East Lake Bonney
16.1,10.415695346085094,East Lake Bonney
16.2,10.504536279241751,East Lake Bonney
16.3,10.593778066007623,East Lake Bonney
16.400000000000002,10.68342090846489,East Lake Bonney
16.5,10.7734649373235,East Lake Bonney
16.6,10.86391010947652,East Lake Bonney
16.7,10.954756306977984,East Lake Bonney
16.8,11.046003314010422,East Lake Bonney
16.900000000000002,11.137650892209692,East Lake Bonney
17,11.229698802204439,East Lake Bonney
17.1,11.32214674972619,East Lake Bonney
17.2,11.414994358453429,East Lake Bonney
17.3,11.508241245349373,East Lake Bonney
17.400000000000002,11.601887025810187,East Lake Bonney
17.5,11.695931255836008,East Lake Bonney
17.6,11.790373415149713,East Lake Bonney
17.7,11.885212978172842,East Lake Bonney
17.8,11.980449376849782,East Lake Bonney
17.900000000000002,12.07608195641238,East Lake Bonney
18,12.172110051514638,East Lake Bonney
18.1,12.26853299681081,East Lake Bonney
18.2,12.365350125737336,East Lake Bonney
18.3,12.46256068549975,East Lake Bonney
18.400000000000002,12.560163744466447,East Lake Bonney
18.5,12.658158262476073,East Lake Bonney
18.6,12.756543166841027,East Lake Bonney
18.7,12.855317377525719,East Lake Bonney
18.8,12.95447973698279,East Lake Bonney
18.900000000000002,13.054029033735175,East Lake Bonney
19,13.153963979268825,East Lake Bonney
19.1,13.254283215065549,East Lake Bonney
19.200000000000003,13.35498529633798,East Lake Bonney
19.3,13.456068759125435,East Lake Bonney
19.400000000000002,13.557532139465755,East Lake Bonney
19.5,13.659373949993551,East Lake Bonney
19.6,13.761592620488841,East Lake Bonney
19.700000000000003,13.864186562405042,East Lake Bonney
19.8,13.967154187195414,East Lake Bonney
19.900000000000002,14.070493906186641,East Lake Bonney
20,14.174204098123749,East Lake Bonney
20.1,14.278283066012541,East Lake Bonney
20.200000000000003,14.382729086049608,East Lake Bonney
20.3,14.487540357159443,East Lake Bonney
20.400000000000002,14.592715055072688,East Lake Bonney
20.5,14.698251355510385,East Lake Bonney
20.6,14.804147411757869,East Lake Bonney
20.700000000000003,14.910401303024896,East Lake Bonney
20.8,15.017011072289595,East Lake Bonney
20.900000000000002,15.123974689978489,East Lake Bonney
21,15.231290110835628,East Lake Bonney
21.1,15.33895528949704,East Lake Bonney
21.200000000000003,15.44696815223876,East Lake Bonney
21.3,15.555326550845631,East Lake Bonney
21.400000000000002,15.66402826370147,East Lake Bonney
21.5,15.773071039473486,East Lake Bonney
21.6,15.882452626627643,East Lake Bonney
21.700000000000003,15.992170750311608,East Lake Bonney
21.8,16.102223072573544,East Lake Bonney
21.900000000000002,16.21260724489295,East Lake Bonney
22,16.32332091866707,East Lake Bonney
22.1,16.434361720926326,East Lake Bonney
22.200000000000003,16.545727220437673,East Lake Bonney
22.3,16.657414977442947,East Lake Bonney
22.400000000000002,16.769422552183965,East Lake Bonney
22.5,16.881747504902393,East Lake Bonney
22.6,16.99438739584009,East Lake Bonney
22.700000000000003,17.10733978523877,East Lake Bonney
22.8,17.22060223334021,East Lake Bonney
22.900000000000002,17.334172300386435,East Lake Bonney
23,17.44804754661887,East Lake Bonney
23.1,17.562225532279477,East Lake Bonney
23.200000000000003,17.67670381761004,East Lake Bonney
23.3,17.791479962852286,East Lake Bonney
23.400000000000002,17.906551515975256,East Lake Bonney
23.5,18.021915977966145,East Lake Bonney
23.6,18.13757082722831,East Lake Bonney
23.700000000000003,18.253513486935386,East Lake Bonney
23.8,18.369741292437112,East Lake Bonney
23.900000000000002,18.4862515371803,East Lake Bonney
24,18.603041513729238,East Lake Bonney
24.1,18.720108514648278,East Lake Bonney
24.200000000000003,18.837449832501683,East Lake Bonney
24.3,18.955062759853895,East Lake Bonney
24.400000000000002,19.07294458926923,East Lake Bonney
24.5,19.191092613311845,East Lake Bonney
24.6,19.309504124546233,East Lake Bonney
24.700000000000003,19.428176415536644,East Lake Bonney
24.8,19.547106778847507,East Lake Bonney
24.900000000000002,19.666292507043043,East Lake Bonney
25,19.785730889570186,East Lake Bonney
25.1,19.905419189821785,East Lake Bonney
25.200000000000003,20.025354658219598,East Lake Bonney
25.3,20.145534545090726,East Lake Bonney
25.400000000000002,20.26595610016666,East Lake Bonney
25.5,20.38661655734902,East Lake Bonney
25.6,20.50751313342878,East Lake Bonney
25.700000000000003,20.628643044344415,East Lake Bonney
25.8,20.750003506034393,East Lake Bonney
25.900000000000002,20.8715917344373,East Lake Bonney
